pl_name,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmassprov,discoverymethod
"WASP-192 b",731.00900000,50.85280000,-50.85280000,13.78707000,0.89672000,-0.89672000,"Mass","Transit"
"TOI-1758 b",6.90000000,6.20000000,-6.30000000,3.62000000,0.33700000,-0.26900000,"Mass","Transit"
"HD 98649 b",3082.93554790,731.00533610,-603.87397330,12.50000000,,,"Mass","Radial Velocity"
"HR 858 d",7.10000000,1.60000000,-1.60000000,2.00100000,0.06300000,-0.06400000,"Mass","Transit"
"KMT-2024-BLG-2242L b",13.98444991,24.15495893,-7.62788177,3.82000000,,,"Mass","Microlensing"
"TOI-1135 b",58.79825529,,,9.91994792,0.31385146,-0.31385146,"Mass","Transit"
"TOI-270 b",1.48000000,0.18000000,-0.18000000,1.28000000,0.05000000,-0.04000000,"Mass","Transit"
"TOI-2193 A b",298.75870258,57.20911326,-57.20911326,19.83989584,,,"Mass","Transit"
"DS Tuc A b",413.17900000,,,5.70000000,0.17000000,-0.17000000,"Mass","Transit"
"HATS-74 A b",464.02947422,44.49597698,-44.49597698,11.56766808,0.23538859,-0.23538859,"Mass","Transit"
"HATS-23 b",467.21010000,22.88376000,-22.88376000,20.84874000,3.36270000,-4.48360000,"Mass","Transit"
"HD 189733 b",359.14790000,25.42640000,-25.42640000,12.66617000,0.11209000,-0.11209000,"Mass","Radial Velocity"
"HD 114082 b",2542.62725600,317.82840700,-317.82840700,11.20898070,0.33626942,-0.33626942,"Mass","Radial Velocity"
"TOI-1238 b",3.76000000,1.15000000,-1.07000000,1.21000000,0.11000000,-0.10000000,"Mass","Transit"
"Kepler-38 b",122.00000000,,,4.30000000,0.11000000,-0.11000000,"Mass","Transit"
"WASP-133 b",368.68280000,28.60470000,-28.60470000,13.56289000,0.56045000,-0.56045000,"Mass","Transit"
"HAT-P-1 b",166.86075000,6.03877000,-6.03877000,14.78467100,0.21297100,-0.21297100,"Mass","Transit"
"TIC 46432937 b",1017.05090240,34.96112477,-34.96112477,13.31626907,0.33626942,-0.33626942,"Mass","Transit"
"HD 6718 b",762.78817680,95.34852210,-63.56568140,13.30000000,,,"Mass","Radial Velocity"
"BD+20 594 b",22.24810000,9.53490000,-9.53490000,2.57807000,0.11209000,-0.11209000,"Mass","Transit"
"OGLE-2019-BLG-1470L AB c",699.22249540,572.09113260,-413.17692910,13.30000000,,,"Mass","Microlensing"
"TIC 87422071 b",409.99864503,31.78284070,-34.96112477,10.86150230,0.97518132,-0.94155438,"Mass","Transit"
"KMT-2016-BLG-2321L b",301.93698665,130.30964687,-130.30964687,13.80000000,,,"Mass","Microlensing"
"LP 714-47 b",30.80000000,1.50000000,-1.50000000,4.70000000,0.30000000,-0.30000000,"Mass","Transit"
"Kepler-74 b",200.22000000,38.14000000,-38.14000000,10.76000000,0.22000000,-0.22000000,"Mass","Transit"
"OGLE-2018-BLG-1011L c",890.00000000,1600.00000000,-540.00000000,13.20000000,,,"Mass","Microlensing"
"Kepler-87 c",6.40000000,0.80000000,-0.80000000,6.14000000,0.29000000,-0.29000000,"Mass","Transit"
"Kepler-80 e",4.13000000,0.81000000,-0.95000000,1.60000000,0.08000000,-0.07000000,"Mass","Transit"
"WASP-23 b",280.95000000,27.96800000,-31.46400000,10.78300000,0.52700000,-0.62800000,"Mass","Transit"
"NGTS-1 b",258.07796000,20.97678000,-23.83725000,14.90797000,6.83749000,-3.69897000,"Mass","Transit"
"OGLE-2023-BLG-0766L b",349.61124770,276.51071409,-181.16219199,13.70000000,,,"Mass","Microlensing"
"HD 332231 b",74.10000000,5.60000000,-5.40000000,9.07303305,0.18720815,-0.17534239,"Mass","Transit"
"TOI-1199 b",75.96098927,6.35656814,-6.35656814,10.51402390,0.28022452,-0.28022452,"Mass","Transit"
"TOI-4961 b",572.09113260,66.74396547,-73.10053361,12.34108775,0.45956821,-0.43715025,"Mass","Transit"
"Kepler-75 b",3209.90000000,127.10000000,-127.10000000,11.77000000,0.34000000,-0.34000000,"Mass","Transit"
"HD 39091 b",4481.38053870,158.91420350,-127.13136280,12.30000000,,,"Mass","Radial Velocity"
"HAT-P-3 b",206.58950000,34.96130000,-34.96130000,10.53646000,0.78463000,-0.78463000,"Mass","Transit"
"HD 30562 b",467.20775829,143.02278315,-57.20911326,13.60000000,,,"Mass","Radial Velocity"
"HAT-P-11 c",851.78013076,130.30964687,-130.30964687,13.20000000,,,"Mass","Radial Velocity"
"HATS-55 b",292.72143000,24.15508000,-24.15508000,14.02245900,0.29143400,-0.29143400,"Mass","Transit"
"Kepler-444 e",0.10000000,0.20000000,-0.10000000,0.54600000,0.01700000,-0.01500000,"Mass","Transit"
"bet Pic d",762.78817680,190.69704420,-190.69704420,14.12331568,0.33626942,-0.33626942,"Mass","Imaging"
"HD 183263 c",2958.98246917,483.73483545,-579.08335755,12.50000000,,,"Mass","Radial Velocity"
"OGLE-2018-BLG-0516L b",20.10000000,16.40000000,-10.70000000,4.73000000,,,"Mass","Microlensing"
"TOI-4515 b",637.00000000,17.00000000,-17.00000000,12.17000000,0.43000000,-0.43000000,"Mass","Transit"
"Ross 176 b",4.57000000,0.89000000,-0.93000000,1.84000000,0.08000000,-0.08000000,"Mass","Transit"
"CoRoT-31 b",266.97720000,108.06220000,-108.06220000,16.36514000,3.36270000,-3.36270000,"Mass","Transit"
"TOI-1775 b",96.00000000,15.00000000,-15.00000000,8.04728896,0.14337937,-0.12772169,"Mass","Transit"
"HAT-P-18 b",62.61000000,4.13200000,-4.13200000,11.15300000,0.58300000,-0.58300000,"Mass","Transit"
"Kepler-129 c",43.00000000,13.00000000,-12.00000000,2.52000000,0.07000000,-0.07000000,"Mass","Transit"
"2MASS J03590986+2009361 b",5720.91132600,317.82840700,-317.82840700,12.20000000,,,"Mass","Imaging"
"K2-285 b",9.68000000,1.21000000,-1.37000000,2.59000000,0.06000000,-0.06000000,"Mass","Transit"
"HD 35843 c",11.32000000,1.58000000,-1.48000000,2.54000000,0.08000000,-0.07000000,"Mass","Transit"
"HATS-68 b",410.00070000,18.75197000,-18.75197000,13.80948800,0.43715100,-0.32506100,"Mass","Transit"
"Kepler-324 b",2414.40000000,,,1.14000000,0.11000000,-0.11000000,"Mass","Transit"
"nu Oph b",7057.73298000,,,12.00000000,,,"Mass","Radial Velocity"
"KMT-2022-BLG-2076L b",279.68899816,146.20106722,-143.02278315,13.90000000,,,"Mass","Microlensing"
"Kepler-170 b",82.60000000,67.50000000,-62.40000000,3.20000000,0.22000000,-0.22000000,"Mass","Transit"
"Kepler-396 c",17.90000000,2.80000000,-1.30000000,5.30000000,1.95000000,-0.99000000,"Mass","Transit"
"WASP-88 b",133.48860000,44.49620000,-44.49620000,16.36514000,2.35389000,-2.35389000,"Mass","Transit"
"TOI-157 b",375.03940000,41.31790000,-38.13960000,14.41477400,0.25780700,-0.22418000,"Mass","Transit"
"K2-114 b",638.83509807,38.13940884,-38.13940884,10.59248676,0.32506044,-0.31385146,"Mass","Transit"
"Kepler-100 b",4.01000000,0.47000000,-0.47000000,1.34000000,0.12000000,-0.12000000,"Mass","Transit"
"CoRoT-19 b",352.78000000,19.07000000,-19.07000000,14.46000000,0.34000000,-0.34000000,"Mass","Transit"
"HD 110537 b",8612.83200129,4053.90133129,-2857.27737893,11.90000000,,,"Mass","Radial Velocity"
"WASP-69 b",82.58000000,5.37000000,-5.37000000,11.21000000,0.22000000,-0.22000000,"Mass","Transit"
"Kepler-1708 b",1462.01067220,,,9.96000000,0.60000000,-0.59000000,"Mass","Transit"
"WASP-173 A b",1172.79270000,57.20940000,-57.20940000,13.45080000,0.67254000,-0.67254000,"Mass","Transit"
"TOI-4010 b",11.00000000,1.29000000,-1.27000000,3.02000000,0.08000000,-0.08000000,"Mass","Transit"
"WASP-71 b",441.78370000,104.88390000,-104.88390000,13.22662000,1.34508000,-1.34508000,"Mass","Transit"
"TOI-1416 b",3.48000000,0.47000000,-0.47000000,1.62000000,0.08000000,-0.08000000,"Mass","Transit"
"K2-2016-BLG-0005L b",349.61124770,28.60455663,-28.60455663,13.70000000,,,"Mass","Microlensing"
"Kepler-327 c",20.30000000,27.10000000,-17.70000000,1.03000000,0.05000000,-0.05000000,"Mass","Transit"
"Kepler-538 b",12.90000000,2.90000000,-2.90000000,2.21500000,0.04000000,-0.03400000,"Mass","Transit"
"HAT-P-62 b",241.86741773,27.96889982,-27.96889982,12.02723629,0.32506044,-0.32506044,"Mass","Transit"
"TOI-530 b",127.13136280,28.60455663,-31.78284070,9.30345398,0.67253884,-0.67253884,"Mass","Transit"
"GJ 676 A b",1840.86213334,149.06152288,-151.60415014,12.80000000,,,"Mass","Radial Velocity"
"WASP-175 b",314.65170000,41.31790000,-41.31790000,13.54047200,0.90792900,-0.90792900,"Mass","Transit"
"LHS 1678 b",0.35000000,,,0.68500000,0.03700000,-0.03500000,"Mass","Transit"
"Kepler-42 b",0.70594400,,,0.78000000,0.22000000,-0.22000000,"Mass","Transit"
"HD 141937 b",3591.46099910,158.91420350,-158.91420350,12.40000000,,,"Mass","Radial Velocity"
"TOI-1518 b",581.62598481,149.37935129,-149.37935129,21.05046575,0.47077719,-0.47077719,"Mass","Transit"
"HD 18599 b",24.10000000,7.10000000,-7.70000000,2.60000000,0.15000000,-0.13000000,"Mass","Transit"
"HD 73583 b",10.20000000,3.40000000,-3.10000000,2.79000000,0.10000000,-0.10000000,"Mass","Transit"
"TOI-5218 b",657.00000000,,,9.86000000,0.39000000,-0.39000000,"Mass","Transit"
"HD 95338 b",42.90000000,2.20000000,-2.10000000,4.27174254,0.03923143,-0.03923143,"Mass","Radial Velocity"
"MOA-2020-BLG-135L b",11.30000000,19.20000000,-6.90000000,3.37000000,,,"Mass","Microlensing"
"Kepler-345 c",2.20000000,0.90000000,-0.90000000,1.20000000,0.07000000,-0.07000000,"Mass","Transit"
"KOI-142 c",214.10000000,5.20000000,-5.20000000,14.00000000,,,"Mass","Transit Timing Variations"
"HD 148427 b",381.39408840,63.56568140,-95.34852210,13.70000000,,,"Mass","Radial Velocity"
"HD 87883 b",2005.49724817,98.52680617,-101.70509024,12.70000000,,,"Mass","Radial Velocity"
"HD 63935 b",10.50000000,1.60000000,-1.50000000,2.91575244,0.09298372,-0.07706553,"Mass","Transit"
"OGLE-2005-BLG-169L b",14.10000000,0.90000000,-0.90000000,3.84000000,,,"Mass","Microlensing"
"HATS-76 b",835.57088200,28.28672822,-28.28672822,12.09449018,0.34747840,-0.34747840,"Mass","Transit"
"HAT-P-33 b",292.40360000,158.91500000,-158.91500000,20.73665000,5.49241000,-5.49241000,"Mass","Transit"
"HD 12235 c",3135.69506346,1013.87261833,-566.05239287,12.50000000,,,"Mass","Radial Velocity"
"CoRoT-26 b",165.26000000,15.89000000,-15.89000000,14.12000000,1.46000000,-0.78000000,"Mass","Transit"
"WASP-176 b",271.74465000,22.88376000,-21.93027000,16.86954500,0.56045000,-0.50440500,"Mass","Transit"
"WASP-65 b",492.62000000,50.85000000,-50.85000000,12.46400000,0.66100000,-0.66100000,"Mass","Transit"
"HD 2685 b",371.86110000,38.13960000,-38.13960000,16.14096000,0.56045000,-0.56045000,"Mass","Transit"
"WASP-117 b",95.34900000,15.89150000,-15.89150000,11.88154000,0.78463000,-0.78463000,"Mass","Transit"
"Kepler-12 b",137.30256000,16.84499000,-16.20933000,19.66058600,0.34747900,-0.40352400,"Mass","Transit"
"DENIS-P J082303.1-491201 b",9057.77000000,603.85000000,-603.85000000,11.90000000,,,"Mass","Astrometry"
"Gaia-1 b",533.95172376,34.96112477,-34.96112477,13.77583728,0.23538859,-0.23538859,"Mass","Transit"
"TOI-2109 b",1595.49860314,238.37130525,-238.37130525,15.09849700,0.52682209,-0.52682209,"Mass","Transit"
"LTT 3780 c",8.04000000,0.50000000,-0.48000000,2.39000000,0.10000000,-0.11000000,"Mass","Transit"
"TOI-561 e",12.40000000,1.40000000,-1.40000000,2.51700000,0.04500000,-0.04500000,"Mass","Transit"
"OGLE-2014-BLG-1760L b",295.89824692,37.18592362,-37.18592362,13.80000000,,,"Mass","Microlensing"
"OGLE-2018-BLG-1647L b",308.29355479,565.73456446,-177.98390792,13.80000000,,,"Mass","Microlensing"
"Kepler-643 b",321.00830000,63.56600000,-63.56600000,10.16000000,0.35000000,-0.27000000,"Mass","Transit"
"OGLE-2012-BLG-0026L b",46.10000000,2.60000000,-2.60000000,7.72000000,,,"Mass","Microlensing"
"CoRoT-7 c",8.40000000,0.90000000,-0.90000000,2.83000000,,,"Mass","Radial Velocity"
"Kepler-51 b",2.10000000,1.50000000,-0.80000000,7.10000000,0.30000000,-0.30000000,"Mass","Transit"
"Kepler-47 b",2.07000000,23.70000000,-2.07000000,3.05000000,0.04000000,-0.04000000,"Mass","Transit"
"TOI-2095 c",7.40000000,,,1.33000000,0.08000000,-0.08000000,"Mass","Transit"
"HATS-27 b",168.44990000,41.31790000,-41.31790000,16.81350000,2.24180000,-1.23299000,"Mass","Transit"
"HD 32963 b",657.90480249,263.79757781,-203.41018048,13.40000000,,,"Mass","Radial Velocity"
"OGLE-2012-BLG-0563L b",120.00000000,44.00000000,-73.00000000,13.60000000,,,"Mass","Microlensing"
"XO-3 b",4217.58296089,111.23994245,-114.41822652,14.79585452,0.28022452,-0.28022452,"Mass","Transit"
"TOI-5882 b",6995.40323807,193.87532827,-228.83645304,11.46678726,0.50440413,-0.42594127,"Mass","Transit"
"KOI-134 c",69.92224954,5.40308292,-6.67439655,9.86000000,,,"Mass","Transit Timing Variations"
"HD 110067 e",3.90000000,,,1.94000000,0.04000000,-0.04000000,"Mass","Transit"
"KMT-2023-BLG-1896L b",16.35000000,9.81000000,-8.44000000,4.19000000,,,"Mass","Microlensing"
"HD 23472 c",3.41000000,0.88000000,-0.81000000,1.87000000,0.12000000,-0.11000000,"Mass","Transit"
"Kepler-339 c",7.30000000,7.80000000,-6.20000000,1.15000000,0.52000000,-0.52000000,"Mass","Transit"
"NGTS-8 b",295.58190000,12.71320000,-9.53490000,12.21781000,0.33627000,-0.33627000,"Mass","Transit"
"TOI-6420 b",2606.19293740,114.41822652,-127.13136280,11.93756445,0.72858375,-0.66132986,"Mass","Transit"
"KMT-2019-BLG-2783L b",368.68095212,244.72787339,-244.72787339,13.70000000,,,"Mass","Microlensing"
"TOI-5388.01",2.20000000,,,0.99000000,0.07000000,-0.06000000,"Mass","Transit"
"HAT-P-70 b",2154.88740000,,,20.96083000,1.68135000,-1.12090000,"Mass","Transit"
"Kepler-454 b",5.40000000,1.40000000,-1.40000000,2.37000000,0.13000000,-0.13000000,"Mass","Transit"
"BD+63 1405 b",3305.41543280,413.17692910,-349.61124770,12.40000000,,,"Mass","Radial Velocity"
"MOA-2011-BLG-291L b",18.00000000,34.00000000,-12.00000000,4.43000000,,,"Mass","Microlensing"
"GJ 900 b",3496.11247700,,,12.40000000,,,"Mass","Imaging"
"Kepler-223 c",5.10000000,1.70000000,-1.10000000,3.44000000,0.20000000,-0.30000000,"Mass","Transit"
"TOI-5076 b",16.14568308,2.47906157,-2.47906157,3.48935569,0.09975993,-0.09415544,"Mass","Transit"
"KOI-94 c",15.60000000,5.70000000,-15.60000000,4.32000000,0.41000000,-0.41000000,"Mass","Transit"
"OGLE-2016-BLG-1093L b",225.65816897,38.13940884,-38.13940884,14.00000000,,,"Mass","Microlensing"
"HATS-52 b",711.93920000,47.67450000,-47.67450000,15.49083800,0.96397400,-0.96397400,"Mass","Transit"
"LHS 3844 b",2.37000000,0.25000000,-0.25000000,1.28600000,0.04300000,-0.04400000,"Mass","Transit"
"TOI-1601 b",387.00000000,16.00000000,-17.00000000,14.19902343,0.64857111,-0.51121860,"Mass","Transit"
"HATS-48 A b",77.23269000,6.99226000,-9.53490000,8.96720000,0.16813500,-0.16813500,"Mass","Transit"
"TOI-1694 b",28.24000000,1.05000000,-1.06000000,5.27000000,0.11000000,-0.11000000,"Mass","Transit"
"Kepler-289 b",3.70000000,3.79000000,-1.96000000,2.49000000,0.07000000,-0.07000000,"Mass","Transit"
"OGLE-2017-BLG-0482L b",9.00000000,9.00000000,-4.50000000,2.95000000,,,"Mass","Microlensing"
"HAT-P-44 b",111.87100000,9.21700000,-9.21700000,13.92200000,1.18800000,-0.57200000,"Mass","Transit"
"eps Ind A b",2065.88464550,228.83645304,-187.51876013,12.70000000,,,"Mass","Radial Velocity"
"Kepler-407 b",1.93000000,0.50000000,-0.50000000,1.19000000,0.05000000,-0.05000000,"Mass","Transit"
"HD 48265 b",2351.93021180,1175.96510590,-1239.53078730,12.60000000,,,"Mass","Radial Velocity"
"Kepler-9 b",43.40000000,1.60000000,-2.00000000,8.29000000,0.54000000,-0.43000000,"Mass","Transit"
"TOI-836.01",9.60000000,2.70000000,-2.50000000,2.58700000,0.08800000,-0.08800000,"Mass","Transit"
"TOI-2180 b",875.61726129,27.65107141,-25.74410097,11.32107051,0.24659758,-0.21297063,"Mass","Transit"
"K2-285 c",15.68000000,2.28000000,-2.13000000,3.53000000,0.08000000,-0.08000000,"Mass","Transit"
"K2-291 b",6.49000000,1.16000000,-1.16000000,1.58900000,0.09500000,-0.07200000,"Mass","Transit"
"TOI-169 b",251.40353000,20.34112000,-19.06980000,12.17297400,0.90792900,-0.53803200,"Mass","Transit"
"Kepler-26 c",6.20000000,0.65000000,-0.65000000,2.72000000,0.12000000,-0.12000000,"Mass","Transit"
"Kepler-102 f",4.30000000,,,0.86100000,0.02200000,-0.02200000,"Mass","Transit"
"Kepler-10 b",3.24000000,0.32000000,-0.32000000,1.47000000,0.03000000,-0.02000000,"Mass","Transit"
"K2-292 b",24.50000000,4.40000000,-4.40000000,2.63000000,0.11000000,-0.10000000,"Mass","Transit"
"OGLE-2013-BLG-0132L b",92.00000000,51.00000000,-41.00000000,11.60000000,,,"Mass","Microlensing"
"XO-2 N b",199.91507000,5.40311000,-5.40311000,11.13053700,0.13450800,-0.13450800,"Mass","Transit"
"HD 43197 c",2500.67390628,559.37799632,-508.20762279,12.60000000,,,"Mass","Radial Velocity"
"NGTS-18 b",129.99181846,25.74410097,-20.02318964,13.56286665,2.01761653,-2.01761653,"Mass","Transit"
"KMT-2021-BLG-1898L b",232.01473711,158.91420350,-127.13136280,14.00000000,,,"Mass","Microlensing"
"K2-229 b",2.55000000,0.38000000,-0.38000000,1.00000000,0.02000000,-0.02000000,"Mass","Transit"
"KMT-2024-BLG-1005L b",6674.39654700,6992.22495400,-3813.94088400,12.10000000,,,"Mass","Microlensing"
"TOI-5293 A b",170.40000000,21.80000000,-21.90000000,11.90000000,0.40000000,-0.40000000,"Mass","Transit"
"K2-99 b",276.51071409,6.35656814,-6.35656814,11.88151954,0.11208981,-0.11208981,"Mass","Transit"
"Kepler-419 b",794.50000000,95.30000000,-95.30000000,10.80000000,1.40000000,-1.30000000,"Mass","Transit"
"Kepler-81 b",17.20000000,6.30000000,-5.50000000,2.42000000,0.38000000,-0.38000000,"Mass","Transit"
"Kepler-107 d",7.70000000,,,0.86000000,0.06000000,-0.06000000,"Mass","Transit"
"Kepler-238 f",13.50000000,2.90000000,-2.50000000,2.00000000,0.85000000,-0.17000000,"Mass","Transit"
"TOI-2040 b",248.22398587,11.44182265,-11.44182265,10.32347122,0.25780656,-0.25780656,"Mass","Transit"
"Kepler-317 b",109.80000000,113.60000000,-95.90000000,2.09000000,0.96000000,-0.96000000,"Mass","Transit"
"Kepler-435 b",266.97000000,47.67000000,-47.67000000,22.31000000,2.02000000,-2.02000000,"Mass","Transit"
"Kepler-65 c",5.40000000,1.70000000,-1.70000000,2.58000000,0.06000000,-0.06000000,"Mass","Transit"
"MOA-2012-BLG-505L b",6.70000000,10.61000000,-3.51000000,2.48000000,,,"Mass","Microlensing"
"CFBDSIR J145829+101343 b",3337.10000000,1430.20000000,-1430.20000000,12.40000000,,,"Mass","Imaging"
"HAT-P-9 b",238.05467000,20.34112000,-20.02329000,15.61413700,0.75100300,-0.72858500,"Mass","Transit"
"Kepler-345 b",0.48000000,0.22000000,-0.14000000,0.74000000,0.06000000,-0.06000000,"Mass","Transit"
"Kepler-539 c",762.79200000,381.39600000,-381.39600000,13.30000000,,,"Mass","Transit Timing Variations"
"TOI-5916 b",226.61165419,76.59664609,-36.23243840,11.35469745,0.35868738,-0.36989636,"Mass","Transit"
"HD 136352 d",8.82000000,0.93000000,-0.92000000,2.56200000,0.08800000,-0.07900000,"Mass","Radial Velocity"
"HD 213240 b",1655.88600047,476.74261050,-155.73591943,12.80000000,,,"Mass","Radial Velocity"
"TOI-178 b",0.96000000,0.70000000,-0.65000000,1.20000000,0.04100000,-0.03700000,"Mass","Transit"
"Gaia-5 b",6633.07885409,168.44905571,-165.27077164,12.10000000,,,"Mass","Astrometry"
"TOI-4153 b",365.50266805,57.20911326,-57.20911326,16.11851425,0.50440413,-0.47077719,"Mass","Transit"
"OGLE-2019-BLG-0679L b",1061.54687938,603.87397330,-603.87397330,13.10000000,,,"Mass","Microlensing"
"MOA-2010-BLG-353L b",86.00000000,150.00000000,-51.00000000,11.10000000,,,"Mass","Microlensing"
"WASP-73 b",908.99380000,292.40360000,-292.40360000,15.91678000,2.46598000,-2.46598000,"Mass","Transit"
"HIP 79098 AB b",6515.51500000,1430.23500000,-1430.23500000,12.10000000,,,"Mass","Imaging"
"HATS-39 b",200.23290000,41.31790000,-41.31790000,17.59813000,1.34508000,-1.34508000,"Mass","Transit"
"TOI-2076 d",7.30000000,2.70000000,-2.70000000,3.27000000,0.13000000,-0.13000000,"Mass","Transit"
"OGLE-2012-BLG-0950L b",35.00000000,10.00000000,-6.00000000,6.56000000,,,"Mass","Microlensing"
"KMT-2024-BLG-0404L b",8657.64580668,12652.74888267,-4328.82290334,11.90000000,,,"Mass","Microlensing"
"TOI-532 b",61.50000000,9.70000000,-9.30000000,5.82000000,0.19000000,-0.19000000,"Mass","Transit"
"Kepler-107 e",14.10000000,3.30000000,-3.30000000,2.90300000,0.03500000,-0.03500000,"Mass","Transit"
"TOI-411 b",13.71000000,,,1.36200000,0.04000000,-0.04000000,"Mass","Transit"
"Kepler-11 c",2.90000000,2.90000000,-1.60000000,2.87000000,0.05000000,-0.06000000,"Mass","Transit"
"Kepler-57 b",25.06000000,5.16000000,-4.91000000,3.13500000,0.09000000,-0.08800000,"Mass","Transit"
"Kepler-277 b",87.30000000,41.70000000,-39.90000000,2.92000000,0.73000000,-0.63000000,"Mass","Transit"
"TOI-4600 c",2946.26933289,,,9.42000000,0.42000000,-0.41000000,"Mass","Transit"
"Kepler-450 c",12.50000000,3.20000000,-2.60000000,2.62000000,0.14000000,-0.14000000,"Mass","Transit"
"2MASS J04414489+2301513 b",2383.60000000,794.50000000,-794.50000000,12.60000000,,,"Mass","Imaging"
"WASP-70 A b",187.51200000,6.99200000,-6.99200000,13.04700000,0.81800000,-1.14300000,"Mass","Transit"
"HD 86226 c",7.25000000,1.19000000,-1.12000000,2.16000000,0.08000000,-0.08000000,"Mass","Transit"
"TOI-1798.01",6.50000000,2.00000000,-2.00000000,2.44800000,0.31900000,-0.19400000,"Mass","Transit"
"NGTS-39 b",466.25427307,25.74410097,-25.74410097,12.19537100,0.13450777,-0.13450777,"Mass","Transit"
"HD 118203 c",3747.19691853,219.30160083,-200.23189641,12.40000000,,,"Mass","Radial Velocity"
"HD 110113 b",4.55000000,0.62000000,-0.62000000,2.05000000,0.12000000,-0.12000000,"Mass","Transit"
"TOI-3486 b",99.16246298,18.11621920,-17.79839079,10.57006880,0.33626942,-0.32506044,"Mass","Transit"
